<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<VAL>,<COUNT>,<PREVIOUS>,<COL1>,<COL2>,<TIME>,<TSEClose>,<MarketValue>,<ShareCount>,,<OPENMarketValue>,<HIGHMarketValue>,<LOWMarketValue>,<CloseMarketValue>,<TseCloseMarketValue>,TradedOfTotalMarket
ABAD,d,20230116,0,26500,26880,26500,26880,1585789,42551775190,538,25600,آباد,14011026,0,26830,6.44E+12,240000000,,6.36E+12,6.4512E+12,6.36E+12,6.4512E+12,6.4392E+12,19.071
ABAD,d,20230117,0,27500,28170,26830,28170,2576202,72283834160,919,26830,آباد,14011027,0,28060,6.73E+12,240000000,,6.6E+12,6.7608E+12,6.4392E+12,6.7608E+12,6.7344E+12,19.082
ABAD,d,20230118,0,28500,29370,28170,28280,1128690,32456565090,718,28060,آباد,14011028,0,28760,6.90E+12,240000000,,6.84E+12,7.0488E+12,6.7608E+12,6.7872E+12,6.9024E+12,19.087
ABAD,d,20230121,0,29310,29320,27330,27360,1147413,32057432130,740,28760,آباد,14011101,0,27940,6.71E+12,240000000,,7.0344E+12,7.0368E+12,6.5592E+12,6.5664E+12,6.7056E+12,19.092
ABAD,d,20230122,0,27100,27500,26550,27230,1562553,41931226920,596,27940,آباد,14011102,0,26840,6.44E+12,240000000,,6.504E+12,6.6E+12,6.372E+12,6.5352E+12,6.4416E+12,19.098
ABAD,d,20230123,0,26920,28180,26460,27730,2671843,74147830400,1020,26840,آباد,14011103,0,27750,6.66E+12,240000000,,6.4608E+12,6.7632E+12,6.3504E+12,6.6552E+12,6.66E+12,19.109
ABAD,d,20230124,0,27820,29130,27820,29130,1693755,48997211580,482,27750,آباد,14011104,0,28930,6.94E+12,240000000,,6.6768E+12,6.9912E+12,6.6768E+12,6.9912E+12,6.9432E+12,19.116
ABAD,d,20230125,0,30370,30370,28970,30370,8169611,2.44E+11,2044,28930,آباد,14011105,0,29830,7.16E+12,240000000,,7.2888E+12,7.2888E+12,6.9528E+12,7.2888E+12,7.1592E+12,19.15
ABAD,d,20230128,0,30880,31320,30110,31320,3167284,98747114950,1077,29830,آباد,14011108,0,31180,7.48E+12,240000000,,7.4112E+12,7.5168E+12,7.2264E+12,7.5168E+12,7.4832E+12,19.164
ABAD,d,20230129,0,32590,32730,29630,31300,6922245,2.16E+11,2364,31180,آباد,14011109,0,31170,7.48E+12,240000000,,7.8216E+12,7.8552E+12,7.1112E+12,7.512E+12,7.4808E+12,19.192
ABAD,d,20230130,0,31440,32720,31440,32720,4774568,1.56E+11,1042,31170,آباد,14011110,0,32680,7.84E+12,240000000,,7.5456E+12,7.8528E+12,7.5456E+12,7.8528E+12,7.8432E+12,19.212
ABAD,d,20230131,0,33800,34310,32770,34310,1165039,39901943410,367,32680,آباد,14011111,0,34250,8.22E+12,240000000,,8.112E+12,8.2344E+12,7.8648E+12,8.2344E+12,8.22E+12,19.217
ABAD,d,20230201,0,35960,35960,33010,33580,5158585,1.80E+11,2119,34250,آباد,14011112,0,34960,8.39E+12,240000000,,8.6304E+12,8.6304E+12,7.9224E+12,8.0592E+12,8.3904E+12,19.239
ABAD,d,20230205,0,33380,34180,33220,33220,747366,24882394900,243,34960,آباد,14011116,0,33290,7.99E+12,240000000,,8.0112E+12,8.2032E+12,7.9728E+12,7.9728E+12,7.9896E+12,19.242
ABAD,d,20230206,0,31630,31630,31630,31630,200046,6327454980,95,33290,آباد,14011117,0,32520,7.80E+12,240000000,,7.5912E+12,7.5912E+12,7.5912E+12,7.5912E+12,7.8048E+12,19.243
ABAD,d,20230207,0,30900,32490,30900,30900,7645494,2.38E+11,2034,32520,آباد,14011118,0,31090,7.46E+12,240000000,,7.416E+12,7.7976E+12,7.416E+12,7.416E+12,7.4616E+12,19.275
ABAD,d,20230208,0,30710,31370,29540,29540,3525907,1.05E+11,1629,31090,آباد,14011119,0,29710,7.13E+12,240000000,,7.3704E+12,7.5288E+12,7.0896E+12,7.0896E+12,7.1304E+12,19.289
ABAD,d,20230212,0,28990,30960,28710,30030,2532962,75533835350,1280,29710,آباد,14011123,0,29820,7.16E+12,240000000,,6.9576E+12,7.4304E+12,6.8904E+12,7.2072E+12,7.1568E+12,19.3
ABAD,d,20230213,0,30900,31310,29860,31100,2918264,91222953100,625,29820,آباد,14011124,0,31260,7.50E+12,240000000,,7.416E+12,7.5144E+12,7.1664E+12,7.464E+12,7.5024E+12,19.312
ABAD,d,20230214,0,30260,31830,29700,30000,2750889,84018038710,994,31260,آباد,14011125,0,30540,7.33E+12,240000000,,7.2624E+12,7.6392E+12,7.128E+12,7.2E+12,7.3296E+12,19.323
ABAD,d,20230215,0,30530,30790,29020,29020,836193,24496529620,441,30540,آباد,14011126,0,29300,7.03E+12,240000000,,7.3272E+12,7.3896E+12,6.9648E+12,6.9648E+12,7.032E+12,19.327
ABAD,d,20230219,0,28180,29280,27840,27840,2385097,66866553510,1090,29300,آباد,14011130,0,28040,6.73E+12,240000000,,6.7632E+12,7.0272E+12,6.6816E+12,6.6816E+12,6.7296E+12,19.337
ABAD,d,20230220,0,27340,29440,27340,29120,1663280,48434244870,600,28040,آباد,14011201,0,29120,6.99E+12,240000000,,6.5616E+12,7.0656E+12,6.5616E+12,6.9888E+12,6.9888E+12,19.344
ABAD,d,20230221,0,29130,30300,27870,28000,1641241,47389435000,711,29120,آباد,14011202,0,28870,6.93E+12,240000000,,6.9912E+12,7.272E+12,6.6888E+12,6.72E+12,6.9288E+12,19.351
ABAD,d,20230222,0,27740,28490,27430,27830,2056842,56731024480,704,28870,آباد,14011203,0,27580,6.62E+12,240000000,,6.6576E+12,6.8376E+12,6.5832E+12,6.6792E+12,6.6192E+12,19.359
ABAD,d,20230225,0,28400,28950,28040,28950,2181566,62936480030,647,27580,آباد,14011206,0,28850,6.92E+12,240000000,,6.816E+12,6.948E+12,6.7296E+12,6.948E+12,6.924E+12,19.368
ABAD,d,20230226,0,29200,30130,28020,28020,1413745,40722582530,807,28850,آباد,14011207,0,28800,6.91E+12,240000000,,7.008E+12,7.2312E+12,6.7248E+12,6.7248E+12,6.912E+12,19.374
ABAD,d,20230227,0,28900,29360,27420,28050,1487143,41634128570,719,28800,آباد,14011208,0,28000,6.72E+12,240000000,,6.936E+12,7.0464E+12,6.5808E+12,6.732E+12,6.72E+12,19.38
ABAD,d,20230228,0,28000,29400,28000,29400,1287824,37521840240,510,28000,آباد,14011209,0,29140,6.99E+12,240000000,,6.72E+12,7.056E+12,6.72E+12,7.056E+12,6.9936E+12,19.386
ABAD,d,20230301,0,30190,30590,29150,29770,2296403,69529140780,927,29140,آباد,14011210,0,30280,7.27E+12,240000000,,7.2456E+12,7.3416E+12,6.996E+12,7.1448E+12,7.2672E+12,19.395
ABAD,d,20230304,0,29200,29980,28770,28800,1928376,55719477900,807,30280,آباد,14011213,0,28890,6.93E+12,240000000,,7.008E+12,7.1952E+12,6.9048E+12,6.912E+12,6.9336E+12,19.403
ABAD,d,20230305,0,29510,30330,28890,30330,2088996,63220621020,667,28890,آباد,14011214,0,30260,7.26E+12,240000000,,7.0824E+12,7.2792E+12,6.9336E+12,7.2792E+12,7.2624E+12,19.412
ABAD,d,20230304,0,29200,29980,28770,28800,1928376,55719477900,807,30280,آباد,14011213,0,28890,6.93E+12,240000000,,7.008E+12,7.1952E+12,6.9048E+12,6.912E+12,6.9336E+12,19.42
ABAD,d,20230305,0,29510,30330,28890,30330,2088996,63220621020,667,28890,آباد,14011214,0,30260,7.26E+12,240000000,,7.0824E+12,7.2792E+12,6.9336E+12,7.2792E+12,7.2624E+12,19.429
ABAD,d,20230304,0,29200,29980,28770,28800,1928376,55719477900,807,30280,آباد,14011213,0,28890,6.93E+12,240000000,,7.008E+12,7.1952E+12,6.9048E+12,6.912E+12,6.9336E+12,19.437
ABAD,d,20230305,0,29510,30330,28890,30330,2088996,63220621020,667,28890,آباد,14011214,0,30260,7.26E+12,240000000,,7.0824E+12,7.2792E+12,6.9336E+12,7.2792E+12,7.2624E+12,19.445
ABAD,d,20230304,0,29200,29980,28770,28800,1928376,55719477900,807,30280,آباد,14011213,0,28890,6.93E+12,240000000,,7.008E+12,7.1952E+12,6.9048E+12,6.912E+12,6.9336E+12,19.454
ABAD,d,20230305,0,29510,30330,28890,30330,2088996,63220621020,667,28890,آباد,14011214,0,30260,7.26E+12,240000000,,7.0824E+12,7.2792E+12,6.9336E+12,7.2792E+12,7.2624E+12,19.462
ABAD,d,20230304,0,29200,29980,28770,28800,1928376,55719477900,807,30280,آباد,14011213,0,28890,6.93E+12,240000000,,7.008E+12,7.1952E+12,6.9048E+12,6.912E+12,6.9336E+12,19.47
ABAD,d,20230305,0,29510,30330,28890,30330,2088996,63220621020,667,28890,آباد,14011214,0,30260,7.26E+12,240000000,,7.0824E+12,7.2792E+12,6.9336E+12,7.2792E+12,7.2624E+12,19.479
ABAD,d,20230306,0,30520,31540,30110,31000,1806873,55978918530,941,30260,آباد,14011215,0,30980,7.44E+12,240000000,,7.3248E+12,7.5696E+12,7.2264E+12,7.44E+12,7.4352E+12,19.486
ABAD,d,20230307,0,31300,32000,30030,30320,1288238,39725015210,888,30980,آباد,14011216,0,30840,7.40E+12,240000000,,7.512E+12,7.68E+12,7.2072E+12,7.2768E+12,7.4016E+12,19.492
ABAD,d,20230311,0,30850,30850,29350,29500,2252799,67389756170,790,30840,آباد,14011220,0,29910,7.18E+12,240000000,,7.404E+12,7.404E+12,7.044E+12,7.08E+12,7.1784E+12,19.501
ABAD,d,20230312,0,30000,31400,29210,31400,3151335,98615808320,1009,29910,آباد,14011221,0,31290,7.51E+12,240000000,,7.2E+12,7.536E+12,7.0104E+12,7.536E+12,7.5096E+12,19.514
ABAD,d,20230313,0,31750,31850,30000,30190,1318937,40485331600,752,31290,آباد,14011222,0,30700,7.37E+12,240000000,,7.62E+12,7.644E+12,7.2E+12,7.2456E+12,7.368E+12,19.52
ABAD,d,20230314,0,30790,31490,29890,30700,991055,30484950660,758,30700,آباد,14011223,0,30760,7.38E+12,240000000,,7.3896E+12,7.5576E+12,7.1736E+12,7.368E+12,7.3824E+12,19.524
ABAD,d,20230315,0,31400,31400,30200,30540,1068169,32959055940,591,30760,آباد,14011224,0,30860,7.41E+12,240000000,,7.536E+12,7.536E+12,7.248E+12,7.3296E+12,7.4064E+12,19.528
ABAD,d,20230318,0,30880,32290,30880,32090,1978205,62466840690,676,30860,آباد,14011227,0,31580,7.58E+12,240000000,,7.4112E+12,7.7496E+12,7.4112E+12,7.7016E+12,7.5792E+12,19.537
ABAD,d,20230319,0,32380,32470,31380,32000,1200999,38349169230,468,31580,آباد,14011228,0,31930,7.66E+12,240000000,,7.7712E+12,7.7928E+12,7.5312E+12,7.68E+12,7.6632E+12,19.542
ABAD,d,20230325,0,32430,33520,31650,33520,1583643,52500711620,528,31930,آباد,14020105,0,33150,7.96E+12,240000000,,7.7832E+12,8.0448E+12,7.596E+12,8.0448E+12,7.956E+12,19.548
ABAD,d,20230326,0,34500,34500,32800,33200,1532778,51461824530,594,33150,آباد,14020106,0,33570,8.06E+12,240000000,,8.28E+12,8.28E+12,7.872E+12,7.968E+12,8.0568E+12,19.555
ABAD,d,20230327,0,33800,35240,33120,35180,2220317,77560792540,831,33570,آباد,14020107,0,34930,8.38E+12,240000000,,8.112E+12,8.4576E+12,7.9488E+12,8.4432E+12,8.3832E+12,19.564
ABAD,d,20230328,0,36300,36670,35120,36670,2299368,83966029070,849,34930,آباد,14020108,0,36520,8.76E+12,240000000,,8.712E+12,8.8008E+12,8.4288E+12,8.8008E+12,8.7648E+12,19.574
ABAD,d,20230329,0,37790,38340,37490,38340,821971,31495631520,332,36520,آباد,14020109,0,38320,9.20E+12,240000000,,9.0696E+12,9.2016E+12,8.9976E+12,9.2016E+12,9.1968E+12,19.577
ABAD,d,20230403,0,39400,40230,37630,40230,1628581,64843714470,777,38320,آباد,14020114,0,39820,9.56E+12,240000000,,9.456E+12,9.6552E+12,9.0312E+12,9.6552E+12,9.5568E+12,19.584
ABAD,d,20230404,0,40230,41810,37830,41560,5413369,2.16E+11,2852,39820,آباد,14020115,0,39870,9.57E+12,240000000,,9.6552E+12,1.00344E+13,9.0792E+12,9.9744E+12,9.5688E+12,19.606
ABAD,d,20230405,0,41860,41860,41000,41860,1784427,74220332290,1051,39870,آباد,14020116,0,41590,9.98E+12,240000000,,1.00464E+13,1.00464E+13,9.84E+12,1.00464E+13,9.9816E+12,19.614
ABAD,d,20230408,0,43300,43660,42030,42990,1381716,59791793510,833,41590,آباد,14020119,0,43270,1.04E+13,240000000,,1.0392E+13,1.04784E+13,1.00872E+13,1.03176E+13,1.03848E+13,19.619
ABAD,d,20230409,0,43000,45430,42500,44700,1925183,85919347450,799,43270,آباد,14020120,0,44630,1.07E+13,240000000,,1.032E+13,1.09032E+13,1.02E+13,1.0728E+13,1.07112E+13,19.627
ABAD,d,20230410,0,46220,46860,46220,46860,271737,12697473060,83,44630,آباد,14020121,0,46210,1.11E+13,240000000,,1.10928E+13,1.12464E+13,1.10928E+13,1.12464E+13,1.10904E+13,19.629
ABAD,d,20230416,0,48520,48520,48520,48520,542867,26339906840,171,46210,آباد,14020127,0,48520,1.16E+13,240000000,,1.16448E+13,1.16448E+13,1.16448E+13,1.16448E+13,1.16448E+13,19.631
ABAD,d,20230417,0,50940,50940,50940,50940,489923,24956677620,173,48520,آباد,14020128,0,50940,1.22E+13,240000000,,1.22256E+13,1.22256E+13,1.22256E+13,1.22256E+13,1.22256E+13,19.633
ABAD,d,20230418,0,53480,53480,51350,53480,3129471,1.66E+11,1306,50940,آباد,14020129,0,53180,1.28E+13,240000000,,1.28352E+13,1.28352E+13,1.2324E+13,1.28352E+13,1.27632E+13,19.646
ABAD,d,20230419,0,55830,55830,55830,55830,395260,22067365800,216,53180,آباد,14020130,0,55830,1.34E+13,240000000,,1.33992E+13,1.33992E+13,1.33992E+13,1.33992E+13,1.33992E+13,19.648
ABAD,d,20230424,0,58620,58620,58620,58620,270905,15880451100,101,55830,آباد,14020204,0,58620,1.41E+13,240000000,,1.40688E+13,1.40688E+13,1.40688E+13,1.40688E+13,1.40688E+13,19.649
ABAD,d,20230425,0,61550,61550,61550,61550,173130,10656151500,101,58620,آباد,14020205,0,60510,1.45E+13,240000000,,1.4772E+13,1.4772E+13,1.4772E+13,1.4772E+13,1.45224E+13,19.649
ABAD,d,20230426,0,63530,63530,63530,63530,245784,15614657520,129,60510,آباد,14020206,0,63270,1.52E+13,240000000,,1.52472E+13,1.52472E+13,1.52472E+13,1.52472E+13,1.51848E+13,19.65
ABAD,d,20230429,0,66430,66430,64000,65880,4581630,3.04E+11,1774,63270,آباد,14020209,0,66290,1.59E+13,240000000,,1.59432E+13,1.59432E+13,1.536E+13,1.58112E+13,1.59096E+13,19.67
ABAD,d,20230430,0,66200,69600,62980,69600,4263292,2.86E+11,2218,66290,آباد,14020210,0,67020,1.61E+13,240000000,,1.5888E+13,1.6704E+13,1.51152E+13,1.6704E+13,1.60848E+13,19.687
ABAD,d,20230501,0,70370,70370,70370,70370,258946,18222030020,214,67020,آباد,14020211,0,70370,1.69E+13,240000000,,1.68888E+13,1.68888E+13,1.68888E+13,1.68888E+13,1.68888E+13,19.688
ABAD,d,20230502,0,73880,73880,73880,73880,269375,19901425000,139,70370,آباد,14020212,0,73880,1.77E+13,240000000,,1.77312E+13,1.77312E+13,1.77312E+13,1.77312E+13,1.77312E+13,19.69
ABAD,d,20230503,0,77570,77570,77570,77570,135055,10476216350,138,73880,آباد,14020213,0,75980,1.82E+13,240000000,,1.86168E+13,1.86168E+13,1.86168E+13,1.86168E+13,1.82352E+13,19.69
ABAD,d,20230507,0,76270,79770,75150,79770,3277929,2.59E+11,1776,75980,آباد,14020217,0,78930,1.89E+13,240000000,,1.83048E+13,1.91448E+13,1.8036E+13,1.91448E+13,1.89432E+13,19.704
ABAD,d,20230508,0,82870,82870,74990,74990,3190929,2.49E+11,1963,78930,آباد,14020218,0,78140,1.88E+13,240000000,,1.98888E+13,1.98888E+13,1.79976E+13,1.79976E+13,1.87536E+13,19.717
ABAD,d,20230509,0,74240,82040,74240,82040,2841142,2.25E+11,1077,78140,آباد,14020219,0,79230,1.90E+13,240000000,,1.78176E+13,1.96896E+13,1.78176E+13,1.96896E+13,1.90152E+13,19.729
ABAD,d,20230510,0,83190,83190,75790,83190,3636364,2.96E+11,2169,79230,آباد,14020220,0,81500,1.96E+13,240000000,,1.99656E+13,1.99656E+13,1.81896E+13,1.99656E+13,1.956E+13,19.744
ABAD,d,20230513,0,85400,85400,77430,79900,2063172,1.64E+11,1482,81500,آباد,14020223,0,79250,1.90E+13,240000000,,2.0496E+13,2.0496E+13,1.85832E+13,1.9176E+13,1.902E+13,19.753
ABAD,d,20230514,0,82650,82650,79000,79810,1385119,1.12E+11,1140,79250,آباد,14020224,0,81050,1.95E+13,240000000,,1.9836E+13,1.9836E+13,1.896E+13,1.91544E+13,1.9452E+13,19.758
ABAD,d,20230515,0,80996,80996,76997,76997,2766138,2.14E+11,1257,81046,آباد,14020225,0,77307,1.86E+13,240000000,,1.9439E+13,1.9439E+13,1.84793E+13,1.84793E+13,1.85537E+13,19.77
ABAD,d,20230517,0,77997,81096,74027,78007,933047,73828922990,841,77307,آباد,14020227,0,79127,1.90E+13,240000000,,1.87193E+13,1.9463E+13,1.77665E+13,1.87217E+13,1.89905E+13,19.774
ABAD,d,20230520,0,79986,82986,79986,81016,757545,61308678990,685,79127,آباد,14020230,0,80926,1.94E+13,240000000,,1.91966E+13,1.99166E+13,1.91966E+13,1.94438E+13,1.94222E+13,19.777
ABAD,d,20230521,0,82696,84966,81196,84966,1493667,1.26E+11,952,80926,آباد,14020231,0,84666,2.03E+13,240000000,,1.9847E+13,2.03918E+13,1.9487E+13,2.03918E+13,2.03198E+13,19.783
ABAD,d,20230522,0,88436,88896,85546,88896,657255,58392744840,426,84666,آباد,14020301,0,88836,2.13E+13,240000000,,2.12246E+13,2.1335E+13,2.0531E+13,2.1335E+13,2.13206E+13,19.786
ABAD,d,20230523,0,93276,93276,93276,93276,125601,11716061280,111,88836,آباد,14020302,0,91776,2.20E+13,240000000,,2.23862E+13,2.23862E+13,2.23862E+13,2.23862E+13,2.20262E+13,19.786
ABAD,d,20230524,0,96356,96356,96356,96356,138302,13326780720,97,91776,آباد,14020303,0,95116,2.28E+13,240000000,,2.31254E+13,2.31254E+13,2.31254E+13,2.31254E+13,2.28278E+13,19.787
ABAD,d,20230527,0,99866,99866,99866,99866,317735,31732194450,149,95116,آباد,14020306,0,99866,2.40E+13,240000000,,2.39678E+13,2.39678E+13,2.39678E+13,2.39678E+13,2.39678E+13,19.788
ABAD,d,20230528,0,104855,104855,104855,104855,169242,17746716120,120,99866,آباد,14020307,0,104855,2.52E+13,240000000,,2.51652E+13,2.51652E+13,2.51652E+13,2.51652E+13,2.51652E+13,19.789
ABAD,d,20230530,0,110095,110095,110095,110095,146772,16159597200,96,104855,آباد,14020309,0,109735,2.63E+13,240000000,,2.64228E+13,2.64228E+13,2.64228E+13,2.64228E+13,2.63364E+13,19.79
ABAD,d,20230531,0,115215,115215,104255,115215,6124647,6.82E+11,4076,109735,آباد,14020310,0,111325,2.67E+13,240000000,,2.76516E+13,2.76516E+13,2.50212E+13,2.76516E+13,2.6718E+13,19.815
ABAD,d,20230603,0,115985,115985,105765,105765,1397452,1.48E+11,1065,111325,آباد,14020313,0,106005,2.54E+13,240000000,,2.78364E+13,2.78364E+13,2.53836E+13,2.53836E+13,2.54412E+13,19.821
ABAD,d,20230606,0,102196,111305,102196,111305,695117,76537516740,399,106005,آباد,14020316,0,110105,2.64E+13,240000000,,2.4527E+13,2.67132E+13,2.4527E+13,2.67132E+13,2.64252E+13,19.824
ABAD,d,20230607,0,115605,115605,111995,115605,2139000,2.47E+11,1550,110105,آباد,14020317,0,115475,2.77E+13,240000000,,2.77452E+13,2.77452E+13,2.68788E+13,2.77452E+13,2.7714E+13,19.833
ABAD,d,20230610,0,115475,115995,109705,109705,2251411,2.49E+11,1736,115475,آباد,14020320,0,110715,2.66E+13,240000000,,2.7714E+13,2.78388E+13,2.63292E+13,2.63292E+13,2.65716E+13,19.842
ABAD,d,20230611,0,109995,116245,109995,116245,1377308,1.59E+11,1507,110715,آباد,14020321,0,115165,2.76E+13,240000000,,2.63988E+13,2.78988E+13,2.63988E+13,2.78988E+13,2.76396E+13,19.848
ABAD,d,20230612,0,119485,120915,112995,120875,1982705,2.37E+11,2051,115165,آباد,14020322,0,119625,2.87E+13,240000000,,2.86764E+13,2.90196E+13,2.71188E+13,2.901E+13,2.871E+13,19.856
ABAD,d,20230613,0,123895,125484,117015,118995,1620120,1.97E+11,2080,119625,آباد,14020323,0,121505,2.92E+13,240000000,,2.97348E+13,3.01162E+13,2.80836E+13,2.85588E+13,2.91612E+13,19.863
ABAD,d,20230614,0,117895,121975,115435,115435,2065857,2.40E+11,2085,121505,آباد,14020324,0,116035,2.78E+13,240000000,,2.82948E+13,2.9274E+13,2.77044E+13,2.77044E+13,2.78484E+13,19.872
ABAD,d,20230621,0,111300,121840,110900,121840,588791,71616922270,672,116040,آباد,14020331,0,121630,2.92E+13,240000000,,2.6712E+13,2.92416E+13,2.6616E+13,2.92416E+13,2.91912E+13,19.874
ABAD,d,20230624,0,127710,127710,116520,117310,1020569,1.24E+11,1740,121630,آباد,14020403,0,121990,2.93E+13,240000000,,3.06504E+13,3.06504E+13,2.79648E+13,2.81544E+13,2.92776E+13,19.878
ABAD,d,20230625,0,120100,122900,115900,115900,1060005,1.23E+11,872,121990,آباد,14020404,0,116080,2.79E+13,240000000,,2.8824E+13,2.9496E+13,2.7816E+13,2.7816E+13,2.78592E+13,19.883
ABAD,d,20230626,0,111120,115600,110280,110280,234916,26018906970,225,116080,آباد,14020405,0,110760,2.66E+13,240000000,,2.66688E+13,2.7744E+13,2.64672E+13,2.64672E+13,2.65824E+13,19.884
ABAD,d,20230627,0,105230,105230,105230,105230,161496,16994224080,157,110760,آباد,14020406,0,105230,2.53E+13,240000000,,2.52552E+13,2.52552E+13,2.52552E+13,2.52552E+13,2.52552E+13,19.884
ABAD,d,20230628,0,105230,110490,105200,110490,1257283,1.38E+11,791,105230,آباد,14020407,0,109810,2.64E+13,240000000,,2.52552E+13,2.65176E+13,2.5248E+13,2.65176E+13,2.63544E+13,19.89
ABAD,d,20230701,0,115200,115200,104320,104320,1579823,1.71E+11,1742,109810,آباد,14020410,0,108210,2.60E+13,240000000,,2.7648E+13,2.7648E+13,2.50368E+13,2.50368E+13,2.59704E+13,19.896
ABAD,d,20230702,0,102800,106950,102800,103600,1834415,1.89E+11,1952,108210,آباد,14020411,0,103030,2.47E+13,240000000,,2.4672E+13,2.5668E+13,2.4672E+13,2.4864E+13,2.47272E+13,19.904
ABAD,d,20230703,0,103030,106100,97900,104060,1028616,1.05E+11,1334,103030,آباد,14020412,0,102540,2.46E+13,240000000,,2.47272E+13,2.5464E+13,2.3496E+13,2.49744E+13,2.46096E+13,19.908
ABAD,d,20230704,0,105890,107660,104300,107660,1090772,1.17E+11,864,102540,آباد,14020413,0,107540,2.58E+13,240000000,,2.54136E+13,2.58384E+13,2.5032E+13,2.58384E+13,2.58096E+13,19.913
ABAD,d,20230705,0,109000,112910,108980,112910,1226583,1.38E+11,1149,107540,آباد,14020414,0,112690,2.70E+13,240000000,,2.616E+13,2.70984E+13,2.61552E+13,2.70984E+13,2.70456E+13,19.918
ABAD,d,20230708,0,117800,118320,113200,116000,1341517,1.58E+11,1602,112690,آباد,14020417,0,117950,2.83E+13,240000000,,2.8272E+13,2.83968E+13,2.7168E+13,2.784E+13,2.8308E+13,19.923
ABAD,d,20230709,0,117900,122020,112060,112060,852520,96033481560,770,117950,آباد,14020418,0,112650,2.70E+13,240000000,,2.8296E+13,2.92848E+13,2.68944E+13,2.68944E+13,2.7036E+13,19.927
ABAD,d,20230710,0,107330,113000,107020,112000,840865,91883753920,1181,112650,آباد,14020419,0,109270,2.62E+13,240000000,,2.57592E+13,2.712E+13,2.56848E+13,2.688E+13,2.62248E+13,19.93
ABAD,d,20230711,0,114700,114730,109480,111220,1755682,2.00E+11,1403,109270,آباد,14020420,0,114120,2.74E+13,240000000,,2.7528E+13,2.75352E+13,2.62752E+13,2.66928E+13,2.73888E+13,19.938
ABAD,d,20230712,0,112000,119790,109450,118100,1068269,1.23E+11,1123,114120,آباد,14020421,0,115030,2.76E+13,240000000,,2.688E+13,2.87496E+13,2.6268E+13,2.8344E+13,2.76072E+13,19.942
ABAD,d,20230715,0,119700,119700,113550,113840,674695,78301176300,800,115030,آباد,14020424,0,116050,2.79E+13,240000000,,2.8728E+13,2.8728E+13,2.7252E+13,2.73216E+13,2.7852E+13,19.945
ABAD,d,20230716,0,113850,117700,110250,110250,842458,93351948920,756,116050,آباد,14020425,0,110810,2.66E+13,240000000,,2.7324E+13,2.8248E+13,2.646E+13,2.646E+13,2.65944E+13,19.948
ABAD,d,20230717,0,106110,109900,105270,105270,510062,53716034820,323,110810,آباد,14020426,0,105310,2.53E+13,240000000,,2.54664E+13,2.6376E+13,2.52648E+13,2.52648E+13,2.52744E+13,19.951
ABAD,d,20230718,0,100200,109300,100050,101450,2075978,2.10E+11,1446,105310,آباد,14020427,0,101360,2.43E+13,240000000,,2.4048E+13,2.6232E+13,2.4012E+13,2.4348E+13,2.43264E+13,19.959
ABAD,d,20230719,0,102000,103390,96300,96300,1090363,1.08E+11,1136,101360,آباد,14020428,0,98790,2.37E+13,240000000,,2.448E+13,2.48136E+13,2.3112E+13,2.3112E+13,2.37096E+13,19.964
ABAD,d,20230722,0,94500,99800,93860,93860,442786,42155806970,492,98790,آباد,14020431,0,95210,2.29E+13,240000000,,2.268E+13,2.3952E+13,2.25264E+13,2.25264E+13,2.28504E+13,19.966
ABAD,d,20230723,0,90450,90500,90450,90450,354620,32075394950,282,95210,آباد,14020501,0,90450,2.17E+13,240000000,,2.1708E+13,2.172E+13,2.1708E+13,2.1708E+13,2.1708E+13,19.967
ABAD,d,20230726,0,94970,94970,94970,94970,304802,28947045940,62,90450,آباد,14020504,0,94970,2.28E+13,240000000,,2.27928E+13,2.27928E+13,2.27928E+13,2.27928E+13,2.27928E+13,19.968
ABAD,d,20230729,0,99710,99710,99710,99710,382064,38095601440,143,94970,آباد,14020507,0,99710,2.39E+13,240000000,,2.39304E+13,2.39304E+13,2.39304E+13,2.39304E+13,2.39304E+13,19.97
